LocationType,Location,TimeFrame,DataFormat,Data
County,Clay,2016,Percent,0.40903
County,Clay,2017,Number,664.16667
County,Clay,2017,Percent,0.43353
County,Clay,2018,Number,529.33333
County,Clay,2018,Percent,0.34417
County,Clay,2019,Number,528
County,Clay,2019,Percent,0.34783
County,Cocke,1999,Percent,0.301
County,Cocke,2000,Percent,0.285
County,Cocke,2001,Percent,0.292
County,Cocke,2002,Percent,0.31
County,Cocke,2003,Percent,0.355
County,Cocke,2004,Percent,0.403
County,Cocke,2005,Percent,0.406
County,Cocke,2006,Percent,0.416
County,Cocke,2007,Percent,0.39357
County,Cocke,2008,Percent,0.44
County,Cocke,2009,Percent,0.49062
County,Cocke,1999,Number,2233
County,Cocke,2000,Number,2129
County,Cocke,2001,Number,2239
County,Cocke,2002,Number,2397
County,Cocke,2003,Number,2755
County,Cocke,2004,Number,3145
County,Cocke,2005,Number,3189
County,Cocke,2006,Number,3266
County,Cocke,2007,Number,3245
County,Cocke,2008,Number,3432
County,Cocke,2009,Number,3836
County,Cocke,2010,Number,4110
County,Cocke,2010,Percent,0.53717
County,Cocke,2011,Number,4053.58333
County,Cocke,2011,Percent,0.54359
County,Cocke,2012,Number,4022.91667
County,Cocke,2012,Percent,0.54378
County,Cocke,2013,Number,3924.91667
County,Cocke,2013,Percent,0.53407
County,Cocke,2014,Number,3831.83333
County,Cocke,2014,Percent,0.52824
County,Cocke,2015,Number,3641.41667
County,Cocke,2015,Percent,0.50872
County,Cocke,2016,Number,3567.08333
County,Cocke,2016,Percent,0.49834
County,Cocke,2017,Number,3894.66667
County,Cocke,2017,Percent,0.54258
County,Cocke,2018,Number,3178.33333
County,Cocke,2018,Percent,0.44378
County,Cocke,2019,Number,3250
County,Cocke,2019,Percent,0.45385
County,Coffee,1999,Percent,0.134
County,Coffee,2000,Percent,0.131
County,Coffee,2001,Percent,0.147
County,Coffee,2002,Percent,0.178
County,Coffee,2003,Percent,0.217
County,Coffee,2004,Percent,0.245
County,Coffee,2005,Percent,0.261
County,Coffee,2006,Percent,0.274
County,Coffee,2007,Percent,0.26089
County,Coffee,2008,Percent,0.282
County,Coffee,2009,Percent,0.33908
County,Coffee,1999,Number,1644
County,Coffee,2000,Number,1631
County,Coffee,2001,Number,1770
County,Coffee,2002,Number,2167
County,Coffee,2003,Number,2654
County,Coffee,2004,Number,3003
