LocationType,Location,TimeFrame,DataFormat,Data
County,Cumberland,2018,Number,337.75
County,Cumberland,2018,Percent,0.03262
County,Cumberland,2019,Number,276
County,Cumberland,2019,Percent,0.02677
County,Davidson,1999,Percent,0.119
County,Davidson,2000,Percent,0.108
County,Davidson,2001,Percent,0.12
County,Davidson,2002,Percent,0.129
County,Davidson,2003,Percent,0.138
County,Davidson,2004,Percent,0.145
County,Davidson,2005,Percent,0.143
County,Davidson,2006,Percent,0.134
County,Davidson,2007,Percent,0.10525
County,Davidson,2008,Percent,0.09352
County,Davidson,2009,Percent,0.092
County,Davidson,1999,Number,16125
County,Davidson,2000,Number,14922
County,Davidson,2001,Number,15193
County,Davidson,2002,Number,16490
County,Davidson,2003,Number,17632
County,Davidson,2004,Number,18686
County,Davidson,2005,Number,18494
County,Davidson,2006,Number,17409
County,Davidson,2007,Number,14180
County,Davidson,2008,Number,12696
County,Davidson,2009,Number,12576
County,Davidson,2010,Number,13965
County,Davidson,2010,Percent,0.1024
County,Davidson,2011,Number,12892.66667
County,Davidson,2011,Percent,0.09185
County,Davidson,2012,Number,12046.41667
County,Davidson,2012,Percent,0.08413
County,Davidson,2013,Number,10270.41667
County,Davidson,2013,Percent,0.07125
County,Davidson,2014,Number,9508.75
County,Davidson,2014,Percent,0.06535
County,Davidson,2015,Number,7688.83333
County,Davidson,2015,Percent,0.05235
County,Davidson,2016,Number,5716.58333
County,Davidson,2016,Percent,0.03892
County,Davidson,2017,Number,4436.75
County,Davidson,2017,Percent,0.03014
County,Davidson,2018,Number,3506.83333
County,Davidson,2018,Percent,0.02407
County,Davidson,2019,Number,2651
County,Davidson,2019,Percent,0.01829
County,Decatur,1999,Percent,0.053
County,Decatur,2000,Percent,0.061
County,Decatur,2001,Percent,0.058
County,Decatur,2002,Percent,0.069
County,Decatur,2003,Percent,0.066
County,Decatur,2004,Percent,0.064
County,Decatur,2005,Percent,0.068
County,Decatur,2006,Percent,0.076
County,Decatur,2007,Percent,0.08835
County,Decatur,2008,Percent,0.07491
County,Decatur,2009,Percent,0.071
County,Decatur,1999,Number,125
County,Decatur,2000,Number,145
County,Decatur,2001,Number,148
County,Decatur,2002,Number,176
County,Decatur,2003,Number,169
County,Decatur,2004,Number,163
County,Decatur,2005,Number,174
County,Decatur,2006,Number,193
County,Decatur,2007,Number,210
County,Decatur,2008,Number,179
County,Decatur,2009,Number,169
County,Decatur,2010,Number,188
County,Decatur,2010,Percent,0.0744
County,Decatur,2011,Number,144.91667
County,Decatur,2011,Percent,0.05836
County,Decatur,2012,Number,139.16667
County,Decatur,2012,Percent,0.05678
County,Decatur,2013,Number,117.33333
County,Decatur,2013,Percent,0.04982
County,Decatur,2014,Number,101.41667
County,Decatur,2014,Percent,0.04377
County,Decatur,2015,Number,118.25
County,Decatur,2015,Percent,0.04929
County,Decatur,2016,Number,107.66667
County,Decatur,2016,Percent,0.04488
County,Decatur,2017,Number,99.83333
County,Decatur,2017,Percent,0.04108
County,Decatur,2018,Number,94.83333
County,Decatur,2018,Percent,0.03912
County,Decatur,2019,Number,80
County,Decatur,2019,Percent,0.0337
County,DeKalb,1999,Percent,0.056
County,DeKalb,2000,Percent,0.054
County,DeKalb,2001,Percent,0.051
County,DeKalb,2002,Percent,0.055
County,DeKalb,2003,Percent,0.05
County,DeKalb,2004,Percent,0.05
County,DeKalb,2005,Percent,0.044
County,DeKalb,2006,Percent,0.046
County,DeKalb,2007,Percent,0.04653
County,DeKalb,2008,Percent,0.05147
County,DeKalb,2009,Percent,0.055
County,DeKalb,1999,Number,199
County,DeKalb,2000,Number,191
County,DeKalb,2001,Number,206
County,DeKalb,2002,Number,227
County,DeKalb,2003,Number,206
County,DeKalb,2004,Number,210
County,DeKalb,2005,Number,187
County,DeKalb,2006,Number,199
County,DeKalb,2007,Number,197
County,DeKalb,2008,Number,220
County,DeKalb,2009,Number,237
County,DeKalb,2010,Number,254
County,DeKalb,2010,Percent,0.0592
County,DeKalb,2011,Number,262.41667
County,DeKalb,2011,Percent,0.06267
County,DeKalb,2012,Number,277.41667
County,DeKalb,2012,Percent,0.06648
County,DeKalb,2013,Number,254.08333
County,DeKalb,2013,Percent,0.05942
County,DeKalb,2014,Number,236.33333
County,DeKalb,2014,Percent,0.05515
County,DeKalb,2015,Number,171.83333
County,DeKalb,2015,Percent,0.04115
County,DeKalb,2016,Number,137.08333
County,DeKalb,2016,Percent,0.03283
County,DeKalb,2017,Number,137.25
County,DeKalb,2017,Percent,0.03221
County,DeKalb,2018,Number,133.91667
County,DeKalb,2018,Percent,0.03117
County,DeKalb,2019,Number,125
County,DeKalb,2019,Percent,0.02874
County,Dickson,1999,Percent,0.038
County,Dickson,2000,Percent,0.038
County,Dickson,2001,Percent,0.033
County,Dickson,2002,Percent,0.025
County,Dickson,2003,Percent,0.033
County,Dickson,2004,Percent,0.043
County,Dickson,2005,Percent,0.048
County,Dickson,2006,Percent,0.049
County,Dickson,2007,Percent,0.04463
County,Dickson,2008,Percent,0.03429
County,Dickson,2009,Percent,0.038
County,Dickson,1999,Number,448
County,Dickson,2000,Number,453
County,Dickson,2001,Number,377
County,Dickson,2002,Number,291
County,Dickson,2003,Number,393
County,Dickson,2004,Number,510
County,Dickson,2005,Number,578
County,Dickson,2006,Number,599
County,Dickson,2007,Number,534
County,Dickson,2008,Number,414
County,Dickson,2009,Number,468
County,Dickson,2010,Number,562
County,Dickson,2010,Percent,0.0452
County,Dickson,2011,Number,548.83333
County,Dickson,2011,Percent,0.04528
County,Dickson,2012,Number,472.33333
County,Dickson,2012,Percent,0.03918
County,Dickson,2013,Number,425.33333
County,Dickson,2013,Percent,0.03606
County,Dickson,2014,Number,383.58333
County,Dickson,2014,Percent,0.03281
County,Dickson,2015,Number,356.16667
County,Dickson,2015,Percent,0.02997
County,Dickson,2016,Number,287.41667
County,Dickson,2016,Percent,0.02419
County,Dickson,2017,Number,221.91667
County,Dickson,2017,Percent,0.01822
County,Dickson,2018,Number,182.08333
County,Dickson,2018,Percent,0.01496
County,Dickson,2019,Number,159
County,Dickson,2019,Percent,0.01306
County,Dyer,1999,Percent,0.073
County,Dyer,2000,Percent,0.064
County,Dyer,2001,Percent,0.066
County,Dyer,2002,Percent,0.073
County,Dyer,2003,Percent,0.079
County,Dyer,2004,Percent,0.086
County,Dyer,2005,Percent,0.096
County,Dyer,2006,Percent,0.093
County,Dyer,2007,Percent,0.08459
County,Dyer,2008,Percent,0.07232
County,Dyer,2009,Percent,0.079
County,Dyer,1999,Number,714
County,Dyer,2000,Number,636
County,Dyer,2001,Number,637
County,Dyer,2002,Number,699
County,Dyer,2003,Number,763
County,Dyer,2004,Number,836
County,Dyer,2005,Number,931
County,Dyer,2006,Number,905
County,Dyer,2007,Number,794
County,Dyer,2008,Number,681
County,Dyer,2009,Number,747
County,Dyer,2010,Number,783
County,Dyer,2010,Percent,0.082
County,Dyer,2011,Number,716
County,Dyer,2011,Percent,0.0767
County,Dyer,2012,Number,713.75
County,Dyer,2012,Percent,0.07647
County,Dyer,2013,Number,687.66667
County,Dyer,2013,Percent,0.07452
County,Dyer,2014,Number,679.83333
County,Dyer,2014,Percent,0.07497
County,Dyer,2015,Number,560.08333
County,Dyer,2015,Percent,0.06189
County,Dyer,2016,Number,443.58333
County,Dyer,2016,Percent,0.04902
County,Dyer,2017,Number,383.16667
County,Dyer,2017,Percent,0.0434
County,Dyer,2018,Number,315.16667
County,Dyer,2018,Percent,0.03571
County,Dyer,2019,Number,306
County,Dyer,2019,Percent,0.0351
County,Fayette,1999,Percent,0.063
County,Fayette,2000,Percent,0.049
County,Fayette,2001,Percent,0.051
County,Fayette,2002,Percent,0.04
County,Fayette,2003,Percent,0.037
County,Fayette,2004,Percent,0.04
County,Fayette,2005,Percent,0.043
County,Fayette,2006,Percent,0.046
County,Fayette,2007,Percent,0.04116
County,Fayette,2008,Percent,0.03533
County,Fayette,2009,Percent,0.039
County,Fayette,1999,Number,520
County,Fayette,2000,Number,402
County,Fayette,2001,Number,381
County,Fayette,2002,Number,297
County,Fayette,2003,Number,276
County,Fayette,2004,Number,302
County,Fayette,2005,Number,322
County,Fayette,2006,Number,347
County,Fayette,2007,Number,356
County,Fayette,2008,Number,307
County,Fayette,2009,Number,344
County,Fayette,2010,Number,394
County,Fayette,2010,Percent,0.0444
County,Fayette,2011,Number,395
County,Fayette,2011,Percent,0.04574
County,Fayette,2012,Number,383.25
County,Fayette,2012,Percent,0.0448
County,Fayette,2013,Number,344.5
County,Fayette,2013,Percent,0.04223
County,Fayette,2014,Number,344.08333
County,Fayette,2014,Percent,0.04299
County,Fayette,2015,Number,324.83333
County,Fayette,2015,Percent,0.04139
County,Fayette,2016,Number,236.58333
County,Fayette,2016,Percent,0.03014
County,Fayette,2017,Number,171.66667
County,Fayette,2017,Percent,0.02222
County,Fayette,2018,Number,145.75
County,Fayette,2018,Percent,0.01921
County,Fayette,2019,Number,116
County,Fayette,2019,Percent,0.01541
County,Fentress,1999,Percent,0.061
County,Fentress,2000,Percent,0.057
County,Fentress,2001,Percent,0.06
County,Fentress,2002,Percent,0.074
County,Fentress,2003,Percent,0.066
County,Fentress,2004,Percent,0.067
County,Fentress,2005,Percent,0.076
County,Fentress,2006,Percent,0.07
County,Fentress,2007,Percent,0.06055
County,Fentress,2008,Percent,0.056
County,Fentress,2009,Percent,0.063
County,Fentress,1999,Number,234
County,Fentress,2000,Number,220
County,Fentress,2001,Number,241
County,Fentress,2002,Number,299
County,Fentress,2003,Number,268
County,Fentress,2004,Number,269
County,Fentress,2005,Number,309
County,Fentress,2006,Number,282
County,Fentress,2007,Number,243
County,Fentress,2008,Number,225
County,Fentress,2009,Number,254
County,Fentress,2010,Number,266
County,Fentress,2010,Percent,0.064
County,Fentress,2011,Number,251.25
County,Fentress,2011,Percent,0.0619
County,Fentress,2012,Number,247
County,Fentress,2012,Percent,0.0629
County,Fentress,2013,Number,216.41667
County,Fentress,2013,Percent,0.05529
County,Fentress,2014,Number,226.33333
County,Fentress,2014,Percent,0.05894
County,Fentress,2015,Number,216.25
County,Fentress,2015,Percent,0.05664
County,Fentress,2016,Number,166
County,Fentress,2016,Percent,0.04348
County,Fentress,2017,Number,144.58333
County,Fentress,2017,Percent,0.03786
County,Fentress,2018,Number,115.83333
County,Fentress,2018,Percent,0.03064
County,Fentress,2019,Number,103
County,Fentress,2019,Percent,0.02754
County,Franklin,1999,Percent,0.046
County,Franklin,2000,Percent,0.043
County,Franklin,2001,Percent,0.044
County,Franklin,2002,Percent,0.05
County,Franklin,2003,Percent,0.043
County,Franklin,2004,Percent,0.041
County,Franklin,2005,Percent,0.044
County,Franklin,2006,Percent,0.053
County,Franklin,2007,Percent,0.06277
County,Franklin,2008,Percent,0.05852
County,Franklin,2009,Percent,0.063
County,Franklin,1999,Number,404
County,Franklin,2000,Number,383
County,Franklin,2001,Number,398
County,Franklin,2002,Number,453
County,Franklin,2003,Number,394
County,Franklin,2004,Number,376
County,Franklin,2005,Number,411
County,Franklin,2006,Number,501
County,Franklin,2007,Number,561
County,Franklin,2008,Number,528
County,Franklin,2009,Number,570
County,Franklin,2010,Number,658
County,Franklin,2010,Percent,0.0735
County,Franklin,2011,Number,628.08333
County,Franklin,2011,Percent,0.07041
County,Franklin,2012,Number,555.08333
County,Franklin,2012,Percent,0.0634
County,Franklin,2013,Number,480.58333
County,Franklin,2013,Percent,0.05439
County,Franklin,2014,Number,479
County,Franklin,2014,Percent,0.05433
County,Franklin,2015,Number,415.91667
County,Franklin,2015,Percent,0.04772
County,Franklin,2016,Number,391.66667
County,Franklin,2016,Percent,0.04494
County,Franklin,2017,Number,325.83333
County,Franklin,2017,Percent,0.03794
County,Franklin,2018,Number,254.5
County,Franklin,2018,Percent,0.02968
County,Franklin,2019,Number,240
County,Franklin,2019,Percent,0.02812
County,Gibson,1999,Percent,0.063
County,Gibson,2000,Percent,0.062
County,Gibson,2001,Percent,0.072
County,Gibson,2002,Percent,0.085
County,Gibson,2003,Percent,0.082
County,Gibson,2004,Percent,0.081
County,Gibson,2005,Percent,0.077
County,Gibson,2006,Percent,0.085
County,Gibson,2007,Percent,0.09419
County,Gibson,2008,Percent,0.08608
County,Gibson,2009,Percent,0.09
County,Gibson,1999,Number,758
County,Gibson,2000,Number,751
County,Gibson,2001,Number,831
County,Gibson,2002,Number,988
County,Gibson,2003,Number,960
County,Gibson,2004,Number,954
County,Gibson,2005,Number,915
County,Gibson,2006,Number,1020
County,Gibson,2007,Number,1066
County,Gibson,2008,Number,981
County,Gibson,2009,Number,1032
County,Gibson,2010,Number,1128
County,Gibson,2010,Percent,0.0909
County,Gibson,2011,Number,973.33333
County,Gibson,2011,Percent,0.07989
County,Gibson,2012,Number,945.66667
County,Gibson,2012,Percent,0.07828
County,Gibson,2013,Number,915.75
County,Gibson,2013,Percent,0.07643
County,Gibson,2014,Number,841.58333
County,Gibson,2014,Percent,0.07066
County,Gibson,2015,Number,684.5
County,Gibson,2015,Percent,0.05767
County,Gibson,2016,Number,543.91667
County,Gibson,2016,Percent,0.04583
County,Gibson,2017,Number,488.66667
County,Gibson,2017,Percent,0.04119
County,Gibson,2018,Number,371.58333
County,Gibson,2018,Percent,0.03158
County,Gibson,2019,Number,304
County,Gibson,2019,Percent,0.02596
County,Giles,1999,Percent,0.026
County,Giles,2000,Percent,0.032
County,Giles,2001,Percent,0.037
County,Giles,2002,Percent,0.042
County,Giles,2003,Percent,0.037
County,Giles,2004,Percent,0.04
County,Giles,2005,Percent,0.047
County,Giles,2006,Percent,0.047
County,Giles,2007,Percent,0.04483
County,Giles,2008,Percent,0.04392
County,Giles,2009,Percent,0.055
County,Giles,1999,Number,189
County,Giles,2000,Number,239
County,Giles,2001,Number,264
County,Giles,2002,Number,306
County,Giles,2003,Number,264
County,Giles,2004,Number,286
County,Giles,2005,Number,341
County,Giles,2006,Number,339
County,Giles,2007,Number,297
County,Giles,2008,Number,290
County,Giles,2009,Number,361
County,Giles,2010,Number,391
County,Giles,2010,Percent,0.0601
County,Giles,2011,Number,399.5
County,Giles,2011,Percent,0.06212
County,Giles,2012,Number,387.58333
County,Giles,2012,Percent,0.06181
County,Giles,2013,Number,326.58333
County,Giles,2013,Percent,0.0537
County,Giles,2014,Number,304.58333
County,Giles,2014,Percent,0.05068
County,Giles,2015,Number,242.5
County,Giles,2015,Percent,0.04024
County,Giles,2016,Number,162
County,Giles,2016,Percent,0.02688
County,Giles,2017,Number,132.25
County,Giles,2017,Percent,0.0214
County,Giles,2018,Number,118.91667
County,Giles,2018,Percent,0.01902
County,Giles,2019,Number,101
County,Giles,2019,Percent,0.01648
County,Grainger,1999,Percent,0.047
County,Grainger,2000,Percent,0.05
County,Grainger,2001,Percent,0.047
County,Grainger,2002,Percent,0.049
County,Grainger,2003,Percent,0.05
County,Grainger,2004,Percent,0.042
County,Grainger,2005,Percent,0.04
County,Grainger,2006,Percent,0.04
County,Grainger,2007,Percent,0.0421
County,Grainger,2008,Percent,0.0363
County,Grainger,2009,Percent,0.044
County,Grainger,1999,Number,211
County,Grainger,2000,Number,226
County,Grainger,2001,Number,224
County,Grainger,2002,Number,235
County,Grainger,2003,Number,245
County,Grainger,2004,Number,206
County,Grainger,2005,Number,201
County,Grainger,2006,Number,200
County,Grainger,2007,Number,209
County,Grainger,2008,Number,182
County,Grainger,2009,Number,223
County,Grainger,2010,Number,239
County,Grainger,2010,Percent,0.0474
County,Grainger,2011,Number,234.83333
County,Grainger,2011,Percent,0.04772
County,Grainger,2012,Number,224.16667
County,Grainger,2012,Percent,0.0458
County,Grainger,2013,Number,203.58333
County,Grainger,2013,Percent,0.04263
County,Grainger,2014,Number,212.5
County,Grainger,2014,Percent,0.04447
County,Grainger,2015,Number,171.91667
County,Grainger,2015,Percent,0.03673
County,Grainger,2016,Number,154.08333
County,Grainger,2016,Percent,0.03292
County,Grainger,2017,Number,142.16667
County,Grainger,2017,Percent,0.03026
County,Grainger,2018,Number,110.58333
County,Grainger,2018,Percent,0.02393
County,Grainger,2019,Number,106
County,Grainger,2019,Percent,0.02308
County,Greene,1999,Percent,0.048
County,Greene,2000,Percent,0.051
County,Greene,2001,Percent,0.052
County,Greene,2002,Percent,0.054
County,Greene,2003,Percent,0.049
County,Greene,2004,Percent,0.047
County,Greene,2005,Percent,0.046
County,Greene,2006,Percent,0.043
County,Greene,2007,Percent,0.03957
County,Greene,2008,Percent,0.04369
County,Greene,2009,Percent,0.051
County,Greene,1999,Number,634
County,Greene,2000,Number,680
County,Greene,2001,Number,727
County,Greene,2002,Number,771
County,Greene,2003,Number,701
County,Greene,2004,Number,674
County,Greene,2005,Number,666
County,Greene,2006,Number,623
County,Greene,2007,Number,560
County,Greene,2008,Number,623
County,Greene,2009,Number,733
County,Greene,2010,Number,834
County,Greene,2010,Percent,0.0572
County,Greene,2011,Number,804
County,Greene,2011,Percent,0.05535
County,Greene,2012,Number,850.16667
County,Greene,2012,Percent,0.05947
County,Greene,2013,Number,772.33333
County,Greene,2013,Percent,0.05612
County,Greene,2014,Number,729.91667
County,Greene,2014,Percent,0.05354
County,Greene,2015,Number,645.91667
County,Greene,2015,Percent,0.04753
County,Greene,2016,Number,547.25
County,Greene,2016,Percent,0.04027
County,Greene,2017,Number,523.5
County,Greene,2017,Percent,0.03879
County,Greene,2018,Number,486
County,Greene,2018,Percent,0.03644
County,Greene,2019,Number,474
County,Greene,2019,Percent,0.03582
County,Grundy,1999,Percent,0.085
County,Grundy,2000,Percent,0.087
County,Grundy,2001,Percent,0.087
County,Grundy,2002,Percent,0.091
County,Grundy,2003,Percent,0.087
County,Grundy,2004,Percent,0.083
County,Grundy,2005,Percent,0.083
County,Grundy,2006,Percent,0.086
County,Grundy,2007,Percent,0.08314
County,Grundy,2008,Percent,0.07161
County,Grundy,2009,Percent,0.076
County,Grundy,1999,Number,302
County,Grundy,2000,Number,306
County,Grundy,2001,Number,315
County,Grundy,2002,Number,331
County,Grundy,2003,Number,319
County,Grundy,2004,Number,303
County,Grundy,2005,Number,306
County,Grundy,2006,Number,317
County,Grundy,2007,Number,294
County,Grundy,2008,Number,254
County,Grundy,2009,Number,270
County,Grundy,2010,Number,294
County,Grundy,2010,Percent,0.0928
County,Grundy,2011,Number,265.25
County,Grundy,2011,Percent,0.08651
County,Grundy,2012,Number,229.83333
County,Grundy,2012,Percent,0.07575
County,Grundy,2013,Number,211.16667
County,Grundy,2013,Percent,0.07205
County,Grundy,2014,Number,213.41667
County,Grundy,2014,Percent,0.07434
County,Grundy,2015,Number,191.16667
County,Grundy,2015,Percent,0.0667
County,Grundy,2016,Number,174.08333
County,Grundy,2016,Percent,0.06074
County,Grundy,2017,Number,148.58333
County,Grundy,2017,Percent,0.05174
County,Grundy,2018,Number,129.08333
County,Grundy,2018,Percent,0.04569
County,Grundy,2019,Number,105
County,Grundy,2019,Percent,0.03731
County,Hamblen,1999,Percent,0.054
County,Hamblen,2000,Percent,0.052
County,Hamblen,2001,Percent,0.052
County,Hamblen,2002,Percent,0.054
County,Hamblen,2003,Percent,0.049
County,Hamblen,2004,Percent,0.05
County,Hamblen,2005,Percent,0.052
County,Hamblen,2006,Percent,0.055
County,Hamblen,2007,Percent,0.05198
County,Hamblen,2008,Percent,0.04596
County,Hamblen,2009,Percent,0.045
County,Hamblen,1999,Number,704
County,Hamblen,2000,Number,677
County,Hamblen,2001,Number,699
County,Hamblen,2002,Number,737
County,Hamblen,2003,Number,685
County,Hamblen,2004,Number,698
County,Hamblen,2005,Number,733
County,Hamblen,2006,Number,774
County,Hamblen,2007,Number,745
County,Hamblen,2008,Number,663
County,Hamblen,2009,Number,661
County,Hamblen,2010,Number,889
County,Hamblen,2010,Percent,0.0603
County,Hamblen,2011,Number,711.83333
County,Hamblen,2011,Percent,0.04832
County,Hamblen,2012,Number,705.58333
County,Hamblen,2012,Percent,0.04841
County,Hamblen,2013,Number,629.83333
County,Hamblen,2013,Percent,0.04296
County,Hamblen,2014,Number,602.33333
County,Hamblen,2014,Percent,0.04136
County,Hamblen,2015,Number,572.66667
County,Hamblen,2015,Percent,0.03926
County,Hamblen,2016,Number,481.25
County,Hamblen,2016,Percent,0.03299
County,Hamblen,2017,Number,447
County,Hamblen,2017,Percent,0.03048
County,Hamblen,2018,Number,391
County,Hamblen,2018,Percent,0.02658
County,Hamblen,2019,Number,357
County,Hamblen,2019,Percent,0.02415
County,Hamilton,1999,Percent,0.092
County,Hamilton,2000,Percent,0.086
County,Hamilton,2001,Percent,0.092
County,Hamilton,2002,Percent,0.105
County,Hamilton,2003,Percent,0.11
County,Hamilton,2004,Percent,0.111
County,Hamilton,2005,Percent,0.106
County,Hamilton,2006,Percent,0.101
County,Hamilton,2007,Percent,0.09523
County,Hamilton,2008,Percent,0.07862
County,Hamilton,2009,Percent,0.08
County,Hamilton,1999,Number,6788
County,Hamilton,2000,Number,6378
County,Hamilton,2001,Number,6571
County,Hamilton,2002,Number,7428
County,Hamilton,2003,Number,7777
County,Hamilton,2004,Number,7784
County,Hamilton,2005,Number,7455
County,Hamilton,2006,Number,7066
County,Hamilton,2007,Number,6639
County,Hamilton,2008,Number,5462
County,Hamilton,2009,Number,5522
County,Hamilton,2010,Number,6174
County,Hamilton,2010,Percent,0.085
County,Hamilton,2011,Number,5938.25
County,Hamilton,2011,Percent,0.08073
County,Hamilton,2012,Number,5319.16667
County,Hamilton,2012,Percent,0.07141
County,Hamilton,2013,Number,4504.08333
County,Hamilton,2013,Percent,0.06035
County,Hamilton,2014,Number,4209.83333
County,Hamilton,2014,Percent,0.05628
County,Hamilton,2015,Number,3430.16667
County,Hamilton,2015,Percent,0.04578
County,Hamilton,2016,Number,2794.33333
County,Hamilton,2016,Percent,0.03729
County,Hamilton,2017,Number,2472.58333
County,Hamilton,2017,Percent,0.03261
County,Hamilton,2018,Number,2096.25
County,Hamilton,2018,Percent,0.02757
County,Hamilton,2019,Number,1707
County,Hamilton,2019,Percent,0.02231
County,Hancock,1999,Percent,0.108
County,Hancock,2000,Percent,0.128
County,Hancock,2001,Percent,0.142
County,Hancock,2002,Percent,0.16
County,Hancock,2003,Percent,0.143
County,Hancock,2004,Percent,0.151
County,Hancock,2005,Percent,0.143
County,Hancock,2006,Percent,0.149
County,Hancock,2007,Percent,0.14704
County,Hancock,2008,Percent,0.10745
County,Hancock,2009,Percent,0.115
County,Hancock,1999,Number,175
County,Hancock,2000,Number,208
County,Hancock,2001,Number,223
County,Hancock,2002,Number,247
County,Hancock,2003,Number,219
County,Hancock,2004,Number,230
County,Hancock,2005,Number,216
County,Hancock,2006,Number,224
County,Hancock,2007,Number,216
County,Hancock,2008,Number,157
County,Hancock,2009,Number,168
County,Hancock,2010,Number,154
County,Hancock,2010,Percent,0.1028
County,Hancock,2011,Number,143.66667
County,Hancock,2011,Percent,0.10218
County,Hancock,2012,Number,134.08333
County,Hancock,2012,Percent,0.09557
County,Hancock,2013,Number,133.58333
County,Hancock,2013,Percent,0.0983
County,Hancock,2014,Number,148.08333
County,Hancock,2014,Percent,0.10692
County,Hancock,2015,Number,128.33333
County,Hancock,2015,Percent,0.09499
County,Hancock,2016,Number,142.58333
County,Hancock,2016,Percent,0.10554
County,Hancock,2017,Number,155.16667
County,Hancock,2017,Percent,0.11537
County,Hancock,2018,Number,153.83333
County,Hancock,2018,Percent,0.11584
County,Hancock,2019,Number,119
County,Hancock,2019,Percent,0.08808
County,Hardeman,1999,Percent,0.11
County,Hardeman,2000,Percent,0.085
County,Hardeman,2001,Percent,0.09
County,Hardeman,2002,Percent,0.089
County,Hardeman,2003,Percent,0.087
County,Hardeman,2004,Percent,0.087
County,Hardeman,2005,Percent,0.08
County,Hardeman,2006,Percent,0.078
County,Hardeman,2007,Percent,0.0695
County,Hardeman,2008,Percent,0.07233
County,Hardeman,2009,Percent,0.069
County,Hardeman,1999,Number,781
County,Hardeman,2000,Number,606
County,Hardeman,2001,Number,604
County,Hardeman,2002,Number,607
County,Hardeman,2003,Number,601
County,Hardeman,2004,Number,603
County,Hardeman,2005,Number,560
County,Hardeman,2006,Number,552
County,Hardeman,2007,Number,443
County,Hardeman,2008,Number,465
County,Hardeman,2009,Number,445
County,Hardeman,2010,Number,427
County,Hardeman,2010,Percent,0.074
County,Hardeman,2011,Number,396.91667
County,Hardeman,2011,Percent,0.07196
County,Hardeman,2012,Number,335.25
County,Hardeman,2012,Percent,0.06276
County,Hardeman,2013,Number,324.25
County,Hardeman,2013,Percent,0.06194
County,Hardeman,2014,Number,334.83333
County,Hardeman,2014,Percent,0.0656
County,Hardeman,2015,Number,247.25
County,Hardeman,2015,Percent,0.04928
County,Hardeman,2016,Number,197.16667
County,Hardeman,2016,Percent,0.0393
County,Hardeman,2017,Number,187.33333
County,Hardeman,2017,Percent,0.0381
County,Hardeman,2018,Number,155.25
County,Hardeman,2018,Percent,0.03178
County,Hardeman,2019,Number,131
County,Hardeman,2019,Percent,0.02756
County,Hardin,1999,Percent,0.042
County,Hardin,2000,Percent,0.035
County,Hardin,2001,Percent,0.043
County,Hardin,2002,Percent,0.054
County,Hardin,2003,Percent,0.047
County,Hardin,2004,Percent,0.049
County,Hardin,2005,Percent,0.061
County,Hardin,2006,Percent,0.056
County,Hardin,2007,Percent,0.06002
County,Hardin,2008,Percent,0.06078
County,Hardin,2009,Percent,0.072
County,Hardin,1999,Number,266
County,Hardin,2000,Number,224
County,Hardin,2001,Number,253
County,Hardin,2002,Number,321
County,Hardin,2003,Number,282
County,Hardin,2004,Number,294
County,Hardin,2005,Number,369
County,Hardin,2006,Number,345
County,Hardin,2007,Number,343
County,Hardin,2008,Number,349
County,Hardin,2009,Number,417
County,Hardin,2010,Number,481
County,Hardin,2010,Percent,0.0853
County,Hardin,2011,Number,437.5
County,Hardin,2011,Percent,0.08085
County,Hardin,2012,Number,464.91667
County,Hardin,2012,Percent,0.08565
County,Hardin,2013,Number,436.75
County,Hardin,2013,Percent,0.08129
County,Hardin,2014,Number,385.75
County,Hardin,2014,Percent,0.07276
County,Hardin,2015,Number,359
County,Hardin,2015,Percent,0.06803
County,Hardin,2016,Number,309.33333
County,Hardin,2016,Percent,0.05862
County,Hardin,2017,Number,262.41667
County,Hardin,2017,Percent,0.0498
County,Hardin,2018,Number,211.16667
County,Hardin,2018,Percent,0.04034
County,Hardin,2019,Number,181
County,Hardin,2019,Percent,0.03512
County,Hawkins,1999,Percent,0.062
County,Hawkins,2000,Percent,0.064
County,Hawkins,2001,Percent,0.057
County,Hawkins,2002,Percent,0.056
County,Hawkins,2003,Percent,0.052
County,Hawkins,2004,Percent,0.053
County,Hawkins,2005,Percent,0.051
County,Hawkins,2006,Percent,0.053
County,Hawkins,2007,Percent,0.05308
County,Hawkins,2008,Percent,0.05053
County,Hawkins,2009,Percent,0.056
County,Hawkins,1999,Number,699
County,Hawkins,2000,Number,728
County,Hawkins,2001,Number,715
County,Hawkins,2002,Number,707
County,Hawkins,2003,Number,668
County,Hawkins,2004,Number,682
County,Hawkins,2005,Number,666
County,Hawkins,2006,Number,693
County,Hawkins,2007,Number,677
County,Hawkins,2008,Number,649
County,Hawkins,2009,Number,726
County,Hawkins,2010,Number,795
County,Hawkins,2010,Percent,0.0627
County,Hawkins,2011,Number,735.08333
County,Hawkins,2011,Percent,0.05999
County,Hawkins,2012,Number,683.75
County,Hawkins,2012,Percent,0.05666
County,Hawkins,2013,Number,697.91667
County,Hawkins,2013,Percent,0.05832
County,Hawkins,2014,Number,710
County,Hawkins,2014,Percent,0.06019
County,Hawkins,2015,Number,574.08333
County,Hawkins,2015,Percent,0.05022
County,Hawkins,2016,Number,510.25
County,Hawkins,2016,Percent,0.04464
County,Hawkins,2017,Number,459.75
County,Hawkins,2017,Percent,0.0407
County,Hawkins,2018,Number,443.83333
